article_id,date,title,url,domain,tags,is_commentary,entities,relevance,event_id,burst_start_date,classification_status,summary
46.0,2025-08-21 16:00:00,JPYC株式会社の代表取締役・岡部典孝がブロックチェーン推進協会の副代表理事に就任 - PR TIMES,https://prtimes.jp/main/html/rd/p/000000275.000054018.html,prtimes.jp,提携・連携,0.0,ブロックチェーン推進協会（BCCC）、岡部典孝、ステーブルコイン普及推進部会,65.0,,,done,JPYC株式会社の代表取締役・岡部典孝が、2025年8月21日に開催されたブロックチェーン推進協会（BCCC）会員総会により、副代表理事に就任することが決議されました。岡部氏はJPYC株式会社が資金移動業者の登録を完了し日本円建ステーブルコイン「JPYC」を発行できるようになったことを受け、副代表理事としてweb3の社会実装に貢献することを表明しています。
47.0,2025-08-21 16:10:12,ステーブルコイン「JPYC」は金融検閲の突破口になり、経済活動の自由・表現の自由を守る!? - あたらしい経済,https://www.neweconomy.jp/features/stablecoin/489434,neweconomy.jp,制度・規制、解説・論説,1.0,金融庁、岡部典孝、AltPay株式会社,75.0,EVT-20250817-01,2025-08-17,done,日本初の円建てステーブルコイン「JPYC」が金融庁に承認され、2025年秋の発行予定となった。JPYCは「加盟店」という概念がないため、クレジットカード会社による恣意的な取引妨害である金融検閲に対抗でき、日本法に準拠している限り決済が使えなくなることがない点が大きな特徴である。
48.0,2025-08-21 19:47:14,アステリア、JPYCのステーブルコインと連携 手作業なく送金 - 日本経済新聞,https://www.nikkei.com/article/DGXZQOUC2192E0R20C25A8000000/,nikkei.com,提携・連携、活用事例,0.0,アステリア、JPYC、財務会計システム,75.0,EVT-20250817-01,2025-08-17,done,アステリアがデータ連携ツールをJPYCのステーブルコインに対応させ、企業の財務会計システムと連携することで、手作業なく請負先などへの送金が可能になる。銀行を経由しないため手数料削減と即時送金が実現でき、9月の発行開始予定のJPYCステーブルコインは日本円に価値が連動するため安定性が高い。
51.0,2025-08-22 01:00:00,アステリアが発表した新JPYCアダプターで企業システムにおけるステーブルコイン普及を加速 - ニュースメディアVOIX,https://voix.jp/money/cryptocurrency/14442/,voix.jp,提携・連携、取扱い・対応,0.0,アステリア株式会社、JPYC株式会社、ASTERIA Warp、ブロックチェーン推進協会,85.0,EVT-20250817-01,2025-08-17,done,アステリア株式会社は、JPYC株式会社が発行する日本円建ステーブルコイン「JPYC」の決済データをノーコードで連携できる新しい「JPYCアダプター」を開発し、企業の財務会計システムとの自動連携を実現しました。JPYCは日本円と1:1で連動した電子決済手段で、2025年秋から発行予定であり、この技術を通じて一般企業へのステーブルコイン普及を促進することが期待されています。
50.0,2025-08-22 01:00:00,【材料】 アステリアは一段高、円建ステーブルコインの決済データをノーコードで連携へ - かぶたん,https://kabutan.jp/news/marketnews/?b=n202508210557,kabutan.jp,取扱い・対応、提携・連携、活用事例,0.0,アステリア、JPYCアダプター、ASTERIA Warp,75.0,EVT-20250817-01,2025-08-17,done,アステリアは円建ステーブルコイン「JPYC」のトークン送受を企業システムとノーコードで直結するJPYCアダプターを提供し、資金移動の自動化・高速化を実現する。1万社以上の採用実績があるデータ連携ツール「ASTERIA Warp」を活用することで、企業間の資金移動やEC事業、デジタル給与振込などへのステーブルコイン普及を促進する。
49.0,2025-08-22 01:00:00,アステリア 日本円建ステーブルコインJPYCと企業システムをノーコード連携Warp専用「新JPYCアダプター」で企業におけるステーブルコインの普及を促進- 日本経済新聞,https://www.nikkei.com/nkd/disclosure/tdnr/20250821545218/,nikkei.com,取扱い・対応、提携・連携,0.0,アステリア、Warp、新JPYCアダプター,75.0,EVT-20250817-01,2025-08-17,done,アステリアは、日本円建ステーブルコインJPYCと企業システムをノーコード連携させる新JPYCアダプターをWarp専用で開発し、企業におけるステーブルコインの普及を促進する。
52.0,2025-08-22 16:00:32,JPYC株式会社の岡部典孝がブロックチェーン推進協会の副代表理事に就任決定 - ニュースメディアVOIX,https://voix.jp/money/cryptocurrency/14562/,voix.jp,提携・連携,0.0,岡部典孝、ブロックチェーン推進協会（BCCC）、資金移動業者登録,65.0,EVT-20250817-01,2025-08-17,done,JPYC株式会社の岡部典孝氏が一般社団法人ブロックチェーン推進協会（BCCC）の副代表理事に就任することが決議されました。岡部氏は資金移動業者の登録完了により日本円と等価のステーブルコイン「JPYC」を発行できるようになったことを背景に、BCCCの活動を通じてWeb3の社会実装を加速させる意向を示しています。
53.0,2025-08-23 01:00:00,アステリア、国産ステーブルコイン「JPYC」連携を発表｜ノーコードで決済DXを加速 - bittimes.net,https://bittimes.net/news/209734.html,bittimes.net,提携・連携、取扱い・対応、活用事例,0.0,アステリア、ASTERIA Warp、JPYC株式会社,85.0,EVT-20250817-01,2025-08-17,done,アステリア株式会社は、ノーコード型データ連携ツール「ASTERIA Warp」に対応する「JPYCアダプター」を開発すると発表しました。このアダプターにより、日本円と1：1で連動するステーブルコイン「JPYC」の決済データを企業システムと複雑なプログラミングなしで連携でき、資金移動の自動化と高速化が実現します。JPYC株式会社は資金移動業者として登録を完了し、国内初の円建てステーブルコイン発行事業者となりました。
54.0,2025-08-23 01:00:00,日経平均の調整続くなか投資資金が殺到している“激アツ銘柄”の正体…国内初「日本円建ステーブルコイン」発行見通しで株価爆騰【昨日動いた個別株】 - ゴールドオンライン,https://gentosha-go.com/articles/-/71283,gentosha-go.com,取扱い・対応、提携・連携,0.0,アステリア、電算システムホールディングス、ASTERIA Warp,65.0,EVT-20250817-01,2025-08-17,done,東証プライム市場で、フィンテックベンチャーのJPYCが発行する国内初の日本円建ステーブルコイン「JPYC」関連の発表・提携を材料にアステリア、電算システムホールディングスなどが大幅に買われた。一方、第一三共はブロックトレードの可能性により下落した。
55.0,2025-08-23 01:00:00,アステリア、JPYCノーコード連携で日本円ステーブルコイン普及促進 - plus-web3.com,https://plus-web3.com/media/latestnews_1000_4890/,plus-web3.com,提携・連携、取扱い・対応、活用事例,0.0,アステリア、ASTERIA Warp、JPYCアダプター、ブロックチェーン推進協会,85.0,EVT-20250817-01,2025-08-17,done,アステリア株式会社は、ノーコード型データ連携ツール「ASTERIA Warp」に対応する「JPYCアダプター」を開発すると発表しました。このアダプターにより、日本円建てステーブルコイン「JPYC」の決済データを企業システムと複雑なプログラミングなしで連携させ、資金移動の自動化と高速化を実現できます。JPYC株式会社は8月18日に資金移動業者として登録を完了し、国内初の円建てステーブルコイン発行事業者となりました。
56.0,2025-08-23 01:00:00,アステリアは一段高、円建ステーブルコインの決済データをノーコードで連携へ - みんかぶ,https://minkabu.jp/news/4319124,minkabu.jp,取扱い・対応、提携・連携,0.0,アステリア、ASTERIA Warp、JPYCアダプター,75.0,EVT-20250817-01,2025-08-17,done,アステリアは、JPYC（東京都千代田区）が発行する日本円建ステーブルコイン「JPYC」の決済データをノーコードで連携できる「JPYCアダプター」を開発すると発表した。同アダプターは、1万社を超える採用実績がある「ASTERIA Warp」を使用し、企業の財務会計システムや基幹システムとJPYCのトークン送受を直結することで、資金移動の自動化・高速化を実現し、ステーブルコインの企業への普及促進を図る。
57.0,2025-08-23 17:00:00,株ブロガー・さなさえ：ステーブルコインへ思惑動く！わたしが気になる注目株はコレでっす♪【FISCOソーシャルレポーター】 - かぶたん,https://kabutan.jp/news/marketnews/?b=n202508230167,kabutan.jp,競合・市場環境、解説・論説,1.0,SBIホールディングス、アステリア、JPYC株式会社,65.0,EVT-20250817-01,2025-08-17,done,金融庁が円建てステーブルコイン「JPYC」を秋にも承認することが報じられ、ステーブルコイン関連株への注目が高まっている。SBIホールディングスが2026年後半から2027年にトークン化した株式の市場投入を目指す中、アステリアやインタートレードなどの小型関連株や、実証実験に参画する地銀株が注視されている。
